	Silent/kb	TotMissense	TotSplicing	TotLOF	Missense/kb	LOF/kb	LOF/silent	Splicing/silent	Missense/silent	Hifi/Lofi	LOF/benign	Splicing/benign	Missense/benign	Hifi/benign	avgPolyphen2	LOF/tot	Missense/tot	Splicing/tot	LOF/missense	Mifi/kb	Nonstop/kb	Inframe/kb	Complex/kb	Compound/benign	Compound/kB	Damaging/kb	Damaging/benign	Damaging/Lofi	MissenseEntr	HiMisFreq	FSEntr	HiFSFreq	SplicEntr	HiSplicFreq	NonsenseEntr	HiNonsenseFreq	TotMifi	Label
GADD45B	0.002070393374741201	1	0	0	0.002070393374741201	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.002070393374741201	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NEGR1	0.0009389671361502347	1	0	0	0.0009389671361502347	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0009389671361502347	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HIST1H1A	0.0	1	0	0	0.0015432098765432098	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0015432098765432098	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CTNS	0.0009057971014492754	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
GABBR1	0.0	4	0	0	0.001386001386001386	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.9795	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001386001386001386	0.000693000693000693	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
HCFC1	0.00017190991920233798	2	0	0	0.00034381983840467596	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.00034381983840467596	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
MARCKS	0.0	2	0	0	0.002002002002002002	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.002002002002002002	0.001001001001001001	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
MMD2	0.001349527665317139	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
PRND	0.003766478342749529	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
RHPN2	0.001455604075691412	1	0	0	0.00048520135856380397	0.0	0.0	0.0	0.3333333333333333	8.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.00048520135856380397	0.00048520135856380397	0.3333333333333333	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
INO80B_ENST00000233331	0.0	1	0	0	0.0009337068160597573	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PLAT	0.0	2	0	0	0.0011841326228537595	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.994	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0011841326228537595	0.0005920663114268798	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
LOC442465	0.0	1	0	0	0.0015503875968992248	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0015503875968992248	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C11orf40	0.0	1	0	0	0.0015290519877675841	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.303	0.0	1.0	0.0	0.0	0.0015290519877675841	0.0	0.0	0.0	56.0	0.0015290519877675841	0.0015290519877675841	56.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
C2orf44	0.0	2	0	0	0.0009233610341643582	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0009233610341643582	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ITGA11	0.000560695262125035	2	0	0	0.000560695262125035	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000560695262125035	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
GTF3C5	0.0	2	0	0	0.001282051282051282	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001282051282051282	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
BAG5_ENST00000337322	0.0	1	0	0	0.0006816632583503749	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0006816632583503749	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CPSF7_ENST00000340437	0.0	1	0	0	0.0006472491909385113	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0006472491909385113	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HIRIP3	0.0005984440454817474	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
NPHP3	0.00025043826696719256	1	0	0	0.00025043826696719256	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0.633	0.0	0.5	0.0	0.0	0.00025043826696719256	0.0	0.0	0.0	1.0	0.00025043826696719256	0.00025043826696719256	1.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
PAF1_ENST00000595564	0.0006858710562414266	2	0	0	0.0013717421124828531	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0013717421124828531	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
OSGIN2_ENST00000451899	0.0006060606060606061	1	0	0	0.0006060606060606061	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0006060606060606061	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SLC2A11_ENST00000316185	0.0	0	0	1	0.0	0.0006666666666666666	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	1.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	56.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
NEXN	0.0	1	0	0	0.0004930966469428008	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0004930966469428008	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
IQCH_ENST00000512104	0.0	1	0	0	0.0019723865877712033	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0019723865877712033	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RASSF7	0.00089126559714795	1	0	0	0.00089126559714795	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00089126559714795	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
WARS2	0.0	1	0	0	0.0015082956259426848	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0015082956259426848	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PDE4DIP	0.00042607584149978694	5	0	0	0.0007101264024996449	0.0	0.0	0.0	1.6666666666666667	8.0	0.0	0.0	1.6666666666666667	0.0	0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	1.6666666666666667	0.0007101264024996449	0.0	0.0	8.0	-2.220446049250313e-16	0.2	0	0	0	0	0	0	0	Unlabeled
EPHB3	0.000333667000333667	2	0	0	0.000667334000667334	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.000667334000667334	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
OSBPL2	0.000693000693000693	1	0	0	0.000693000693000693	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000693000693000693	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SSH2	0.0007022471910112359	2	0	1	0.00046816479400749064	0.00023408239700374532	0.3333333333333333	0.0	0.6666666666666666	8.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0	0.16666666666666666	0.3333333333333333	0.0	0.5	0.0	0.0	0.0	0.0	0.6666666666666666	0.00046816479400749064	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
H6PD	0.0	1	0	1	0.00042087542087542086	0.00042087542087542086	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	56.0	0.00042087542087542086	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
RAP1GAP2	0.00045599635202918376	1	0	0	0.00045599635202918376	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00045599635202918376	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C1orf110	0.0	1	0	0	0.0011001100110011	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0011001100110011	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
LEPR	0.0	6	0	1	0.002229654403567447	0.0003716090672612412	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.14285714285714285	0.8571428571428571	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	56.0	0.002229654403567447	0.0003716090672612412	56.0	8.0	2.220446049250313e-16	0.16666666666666666	0	0	0	0	0.0	1.0	0	Unlabeled
PTPRM	0.0004588208304657031	2	0	0	0.0004588208304657031	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0.833	0.0	0.5	0.0	0.0	0.00022941041523285156	0.0	0.0	0.0	1.0	0.0004588208304657031	0.00022941041523285156	0.5	8.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
ZNF878_ENST00000547628	0.0	2	0	0	0.0012531328320802004	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.997	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0012531328320802004	0.0006265664160401002	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
SEC31A_ENST00000395310	0.0	6	0	0	0.001638001638001638	0.0	48.0	48.0	48.0	2.0	0.0	0.0	6.0	2.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.001365001365001365	0.000546000546000546	2.0	2.0	2.220446049250313e-16	0.16666666666666666	0	0	0	0	0	0	0	Unlabeled
TCERG1L	0.0	4	0	0	0.002442002442002442	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.002442002442002442	0.0	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
SIK2	0.0003595828838547285	2	0	0	0.000719165767709457	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.000719165767709457	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
UCP1	0.0010822510822510823	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
WDR1	0.0005482456140350877	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
RUNX2_ENST00000352853	0.0005649717514124294	1	0	0	0.0005649717514124294	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0005649717514124294	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CACNA1I_ENST00000336649	0.00029895366218236175	4	0	0	0.0005979073243647235	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0005979073243647235	0.0	0.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
VPS52	0.00046040515653775324	2	0	1	0.0009208103130755065	0.00046040515653775324	1.0	0.0	2.0	8.0	1.0	0.0	2.0	0.0	0	0.25	0.5	0.0	0.5	0.0	0.0	0.0	0.0	2.0	0.0009208103130755065	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
TCF21	0.001851851851851852	2	0	0	0.003703703703703704	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.003703703703703704	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
KCNMA1_ENST00000354353	0.0	4	0	0	0.001075268817204301	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001075268817204301	0.0	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
KIAA0895_ENST00000317020	0.0	1	0	0	0.0007092198581560284	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007092198581560284	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SDS	0.0	1	0	0	0.0010131712259371835	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0010131712259371835	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
COQ5	0.0	2	0	0	0.0020325203252032522	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0020325203252032522	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
GALNTL6	0.0	2	0	0	0.0011074197120708748	0.0	48.0	48.0	48.0	0.0	0.0	0.0	2.0	0.0	0.001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0005537098560354374	0.0	0.0	0.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PGAP2	0.0	1	0	0	0.0010548523206751054	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0010548523206751054	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
VSTM1_ENST00000425006	0.0	1	0	0	0.0023148148148148147	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0023148148148148147	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RAB33A	0.0028011204481792717	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
NFAT5	0.00022893772893772894	3	0	1	0.0006868131868131869	0.00022893772893772894	1.0	0.0	3.0	8.0	1.0	0.0	3.0	1.0	0.998	0.2	0.6	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	3.0	0.0006868131868131869	0.00022893772893772894	1.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0.0	1.0	0	Unlabeled
MCOLN2	0.0	1	0	0	0.0005878894767783657	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0005878894767783657	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MED23	0.00024348672997321646	2	0	0	0.0004869734599464329	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0004869734599464329	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CENPF	0.00021401819154628142	5	0	0	0.0005350454788657035	0.0	0.0	0.0	2.5	0.0	0.0	0.0	1.6666666666666667	0.0	0.0	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.00042803638309256285	0.0	0.0	0.0	-2.220446049250313e-16	0.2	0	0	0	0	0	0	0	Unlabeled
OAZ2_ENST00000326005	0.005263157894736842	1	0	0	0.0017543859649122807	0.0	0.0	0.0	0.3333333333333333	8.0	0.0	0.0	0.3333333333333333	0.0	0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0017543859649122807	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ACSBG1	0.0004597701149425287	4	0	0	0.0018390804597701149	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.003	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.001379310344827586	0.0	0.0	0.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
ATP11B	0.0	2	0	1	0.0005659309564233164	0.0002829654782116582	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	56.0	0.0005659309564233164	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
STT3A	0.0	1	0	0	0.00047214353163361664	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00047214353163361664	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GBA2	0.0	1	0	0	0.00035919540229885057	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00035919540229885057	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NEK8	0.0	1	0	0	0.0004734848484848485	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0004734848484848485	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FADS6_ENST00000310226	0.001899335232668566	1	0	0	0.000949667616334283	0.0	0.0	0.0	0.5	8.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.000949667616334283	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CYP2S1	0.0006600660066006601	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
KRT33A	0.0	1	0	0	0.0008230452674897119	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008230452674897119	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
AP1S2_ENST00000545766	0.0	1	0	0	0.0017006802721088435	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0017006802721088435	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CCDC86	0.0009233610341643582	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
FLG2	0.0004180602006688963	7	0	1	0.0009754738015607581	0.00013935340022296544	0.3333333333333333	0.0	2.3333333333333335	8.0	0.3333333333333333	0.0	2.3333333333333335	0.0	0	0.09090909090909091	0.6363636363636364	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	2.3333333333333335	0.0009754738015607581	0.0	0.0	8.0	0.12383648432350092	0.14285714285714285	0	0	0	0	0.0	1.0	0	Unlabeled
DIP2A_ENST00000417564	0.00021204410517387616	2	0	0	0.00042408821034775233	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	1.0	0.999	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.00042408821034775233	0.00021204410517387616	1.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
SLC25A33	0.0010351966873706005	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
CSF3R	0.0	2	0	0	0.0007716049382716049	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007716049382716049	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
SACS_ENST00000382298	0.0001455604075691412	5	0	0	0.000363901018922853	0.0	0.0	0.0	2.5	2.0	0.0	0.0	1.6666666666666667	0.6666666666666666	0.661	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0002911208151382824	0.0001455604075691412	0.6666666666666666	2.0	-2.220446049250313e-16	0.2	0	0	0	0	0	0	0	Unlabeled
LRRFIP2	0.0004616805170821791	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
CENPM	0.0	1	0	0	0.001841620626151013	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001841620626151013	0.001841620626151013	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ATP13A2_ENST00000341676	0.0	4	0	0	0.0011504170261719873	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0011504170261719873	0.0	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
RBMS1_ENST00000392753	0.0	1	0	0	0.0007936507936507937	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007936507936507937	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TKT	0.0	1	0	0	0.0005341880341880342	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0005341880341880342	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SRPX	0.0007168458781362007	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
ZNF510	0.0	0	0	1	0.0	0.0004873294346978557	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	1.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	56.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
TP53_ENST00000269305	0.0	10	1	1	0.008460236886632826	0.0008460236886632825	48.0	48.0	48.0	1.0	1.0	1.0	10.0	1.0	0.5045	0.09090909090909091	0.9090909090909091	0.09090909090909091	0.1	0.0	0.0	0.0	0.0	9.0	0.007614213197969543	0.0008460236886632825	1.0	1.0	4.440892098500626e-16	0.1	0	0	0.0	1.0	0.0	1.0	0	Unlabeled
CAST_ENST00000395813	0.0	1	0	0	0.00042087542087542086	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.833	0.0	1.0	0.0	0.0	0.00042087542087542086	0.0	0.0	0.0	56.0	0.00042087542087542086	0.00042087542087542086	56.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
KIAA1958	0.00046490004649000463	1	0	0	0.00046490004649000463	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00046490004649000463	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
