Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM01343:SM01343	4	1.877934272	7.77E-05	"ATR, TRRAP, MTOR, ATM"	162	6	10057	41.38683128	0.013666782	0.0068569	0.095449021
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	16	7.511737089	7.90E-05	"MAP2K1, MAP2K2, GRIN2A, AKT1, MAPK1, ATP2B3, JUN, RAC1, PIK3CA, PTCH1, GNAS, PRKACA, CACNA1D, TSHR, PIK3R1, AKT2"	167	198	6879	3.328615496	0.015591048	2.76E-04	0.098843272
UP_SEQ_FEATURE	compositionally biased region:Asp/Glu-rich (acidic)	9	4.225352113	8.62E-05	"XPC, UBR5, NT5C2, MDM2, MDM4, ERCC3, WAS, APC, MYCN"	213	133	20063	6.373927777	0.081398346	0.007688717	0.135831932
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	7	3.286384977	9.48E-05	"CEBPA, AKT1, CDKN1B, CASP8, AXIN2, STAT3, AXIN1"	212	59	16792	9.397505596	0.192090979	0.003434505	0.165165814
GOTERM_BP_DIRECT	GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter	5	2.34741784	1.00E-04	"HIF1A, JUN, SMAD3, STAT3, SMARCA4"	212	20	16792	19.80188679	0.20185137	0.003572341	0.174569095
GOTERM_BP_DIRECT	GO:0071157~negative regulation of cell cycle arrest	5	2.34741784	1.00E-04	"PHOX2B, MDM2, CHEK2, MDM4, CDK4"	212	20	16792	19.80188679	0.20185137	0.003572341	0.174569095
GOTERM_BP_DIRECT	GO:0030168~platelet activation	9	4.225352113	1.02E-04	"AKT1, MAPK1, GNAQ, GNA11, RAC1, PIK3CA, PIK3R1, SRC, PTPN11"	212	115	16792	6.198851518	0.204726005	0.003572799	0.177360311
GOTERM_BP_DIRECT	GO:2000641~regulation of early endosome to late endosome transport	4	1.877934272	1.05E-04	"MAPK1, MAP2K1, MAP2K2, SRC"	212	8	16792	39.60377358	0.20955883	0.003611372	0.182075536
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	10	4.694835681	1.07E-04	"MAPK1, CARD11, PTPRC, HRAS, STK11, PIK3CA, IKBKB, PTEN, WAS, PIK3R1"	212	148	16792	5.351861295	0.213661874	0.003635322	0.186101245
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	6	2.816901408	1.07E-04	"AKT1, MAPK1, TGFBR2, PRKACA, MTOR, ACVR1"	212	38	16792	12.50645482	0.213879417	0.003585275	0.186315269
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	14	6.572769953	1.12E-04	"GRIN2A, CDK4, FLCN, ATM, SRC, AKT1, CDKN2A, DDX3X, RAC1, SFRP4, FAS, ERCC3, DNM2, APC"	212	300	16792	3.696352201	0.223374486	0.003710701	0.195714472
GOTERM_CC_DIRECT	GO:0043235~receptor complex	9	4.225352113	1.17E-04	"PTPRB, EGFR, ACVR2A, ERBB3, FLT4, TGFBR2, LRP1B, SMAD3, TSHR"	212	127	18224	6.091813995	0.039101036	0.002213436	0.158831944
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	18	8.450704225	1.17E-04	"EGFR, FGFR4, HRAS, MAP2K1, MAP2K2, TGFBR2, AKT1, MAX, NRAS, MAPK1, KRAS, JUN, RAC1, PRKACA, FAS, IKBKB, CACNA1D, AKT2"	167	253	6879	2.930628861	0.023054521	4.02E-04	0.146680087
GOTERM_MF_DIRECT	GO:0070412~R-SMAD binding	5	2.34741784	1.20E-04	"MEN1, JUN, SMAD4, SMAD3, SMAD2"	212	21	16881	18.95889488	0.059331021	0.002036722	0.173326198
GOTERM_MF_DIRECT	"GO:0046934~phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	7	3.286384977	1.22E-04	"EGFR, FGFR4, ERBB3, PIK3CA, KIT, PIK3R1, PTPN11"	212	62	16881	8.990185636	0.060152691	0.00199922	0.17580041
GOTERM_BP_DIRECT	"GO:0006293~nucleotide-excision repair, preincision complex stabilization"	5	2.34741784	1.23E-04	"XPA, ERCC5, ERCC3, ERCC4, ERCC2"	212	21	16792	18.8589398	0.241021759	0.003988866	0.213490487
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	13	6.103286385	1.23E-04	"EGFR, FGFR4, HRAS, MAP2K1, ERBB3, MAP2K2, GRIN2A, KIT, MEN1, NRAS, MAPK1, KRAS, JAK3"	212	262	16792	3.93014547	0.241654271	0.003943858	0.214135202
OMIM_DISEASE	276300~Mismatch repair cancer syndrome	4	1.877934272	1.26E-04	"MSH6, MSH2, PMS2, MLH1"	153	4	4740	30.98039216	0.044949389	0.022733091	0.17366088
SMART	SM00146:PI3Kc	5	2.34741784	1.28E-04	"PIK3CA, ATR, TRRAP, MTOR, ATM"	162	17	10057	18.25889615	0.02240083	0.007523403	0.157094459
GOTERM_MF_DIRECT	GO:0019903~protein phosphatase binding	7	3.286384977	1.33E-04	"EGFR, CDKN1B, FLT4, MET, JAK3, PIK3R1, STAT3"	212	63	16881	8.847484277	0.065610411	0.002118434	0.192288225
KEGG_PATHWAY	hsa04916:Melanogenesis	11	5.164319249	1.36E-04	"MAPK1, NRAS, HRAS, KRAS, GNAQ, MAP2K1, MAP2K2, MITF, PRKACA, GNAS, KIT"	167	100	6879	4.531077844	0.026717269	4.59E-04	0.170281721
GOTERM_CC_DIRECT	GO:0045121~membrane raft	11	5.164319249	1.48E-04	"EGFR, CARD11, PTPRC, CBLB, KRAS, CASP8, TGFBR2, FAS, CD79A, IKBKB, KDR"	212	206	18224	4.590217989	0.049352109	0.00266022	0.201499497
UP_SEQ_FEATURE	domain:Helicase C-terminal	8	3.755868545	1.51E-04	"ATRX, DDX3X, BLM, DICER1, WRN, ERCC3, CHD4, SMARCA4"	213	108	20063	6.977221353	0.137916126	0.012290737	0.237302052
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	12	5.633802817	1.61E-04	"PRF1, MAPK1, NRAS, HRAS, KRAS, MAP2K1, MAP2K2, RAC1, PIK3CA, FAS, PIK3R1, PTPN11"	167	122	6879	4.051634436	0.031482645	5.33E-04	0.201113252
GOTERM_BP_DIRECT	GO:0035019~somatic stem cell population maintenance	7	3.286384977	1.63E-04	"GATA2, SALL4, SOX2, SMAD4, SMAD2, KIT, STAT3"	212	65	16792	8.530043541	0.307434448	0.005160615	0.284276643
KEGG_PATHWAY	hsa04720:Long-term potentiation	9	4.225352113	1.70E-04	"MAPK1, NRAS, HRAS, KRAS, GNAQ, MAP2K1, MAP2K2, GRIN2A, PRKACA"	167	66	6879	5.61703865	0.033178832	5.53E-04	0.212121732
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	7	3.286384977	1.78E-04	"NBN, MSH2, BRCA2, BRIP1, CHEK2, WRN, BRCA1"	212	66	16792	8.400800457	0.329617109	0.005538857	0.309429526
GOTERM_BP_DIRECT	"GO:0006295~nucleotide-excision repair, DNA incision, 3'-to lesion"	5	2.34741784	1.78E-04	"XPA, ERCC5, ERCC3, ERCC4, ERCC2"	212	23	16792	17.21903199	0.329734745	0.005465581	0.309565103
GOTERM_CC_DIRECT	"GO:0000781~chromosome, telomeric region"	6	2.816901408	1.85E-04	"NBN, BLM, CHEK2, ERCC4, POT1, ATM"	212	46	18224	11.21246924	0.06127522	0.003156654	0.251685766
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	9	4.225352113	1.92E-04	"PTPRB, PPP2R1A, PTPRC, PPP6C, PPM1D, PTPN13, PTPRT, SDHAF2, PTEN"	212	126	16792	5.657681941	0.351082371	0.00582687	0.334567858
GOTERM_CC_DIRECT	"GO:0016023~cytoplasmic, membrane-bounded vesicle"	9	4.225352113	2.07E-04	"PRF1, CXCR4, SOCS1, RAC1, TRAF7, AXIN2, ATM, KDR, AXIN1"	212	138	18224	5.606234619	0.068401027	0.00336826	0.281972423
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	8	3.755868545	2.07E-04	"EGFR, FLT3, ERBB3, FLT4, MET, PTPRT, KIT, KDR"	212	96	16792	6.600628931	0.372578357	0.006195879	0.360583018
GOTERM_MF_DIRECT	GO:0004716~receptor signaling protein tyrosine kinase activity	4	1.877934272	2.17E-04	"EGFR, ERBB3, KIT, KDR"	212	10	16881	31.8509434	0.104371135	0.003334705	0.31214972
UP_KEYWORDS	Deafness	10	4.694835681	2.20E-04	"ERCC5, KRAS, NF2, FAT4, MITF, MET, ERCC3, CACNA1D, ERCC2, PTPN11"	213	198	20581	4.880020866	0.054915222	0.001376628	0.2863304
GOTERM_BP_DIRECT	GO:0045792~negative regulation of cell size	4	1.877934272	2.20E-04	"AKT1, TSC1, MTOR, PTEN"	212	10	16792	31.68301887	0.390221772	0.006487548	0.382605271
INTERPRO	"IPR001650:Helicase, C-terminal"	8	3.755868545	2.22E-04	"ATRX, DDX3X, BLM, DICER1, WRN, ERCC3, CHD4, SMARCA4"	210	108	18559	6.54638448	0.125047632	0.010223217	0.326878909
KEGG_PATHWAY	hsa04668:TNF signaling pathway	11	5.164319249	2.39E-04	"AKT1, MAPK1, MAP2K1, JUN, CASP8, PIK3CA, FAS, IKBKB, TNFAIP3, PIK3R1, AKT2"	167	107	6879	4.234652191	0.046438926	7.67E-04	0.298810663
UP_KEYWORDS	Ubl conjugation pathway	19	8.920187793	2.49E-04	"USP8, VHL, ASXL1, SOCS1, BAP1, KEAP1, BRCA1, CYLD, RNF43, CBLB, FBXW7, KRAS, CDKN2A, UBR5, MDM2, TRAF7, TNFAIP3, SPOP, FBXO11"	213	680	20581	2.699799779	0.061967067	0.001521941	0.32423743
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	8	3.755868545	2.51E-04	"AKT1, PTPRC, CDKN2A, NF2, GNAQ, TSC2, SOCS1, RB1"	212	99	16792	6.400609872	0.431104294	0.007298665	0.43616557
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	9	4.225352113	2.51E-04	"CEBPA, KRAS, MYD88, FLT3, IL6ST, SOCS1, CSF3R, KIT, STAT3"	212	131	16792	5.441739882	0.431454889	0.007213277	0.436641216
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	17	7.981220657	2.55E-04	"EGFR, PPP2R1A, MYOD1, HNF1A, ERBB3, SMAD4, SMAD3, SMAD2, MAX, HIF1A, JUN, HIST1H3B, H3F3A, H3F3B, IKBKB, EXT2, PIK3R1"	212	465	16881	2.91110773	0.121952862	0.00381784	0.368189541
GOTERM_MF_DIRECT	GO:0031492~nucleosomal DNA binding	6	2.816901408	2.63E-04	"SMARCB1, HIST1H3B, H3F3A, H3F3B, CHD4, SMARCA4"	212	46	16881	10.38617719	0.125260091	0.003816376	0.378852691
INTERPRO	IPR000980:SH2 domain	8	3.755868545	2.93E-04	"CBLB, SOCS1, SH2B3, JAK3, PIK3R1, SRC, STAT3, PTPN11"	210	113	18559	6.25672145	0.161792903	0.012527306	0.431636929
GOTERM_MF_DIRECT	GO:0070411~I-SMAD binding	4	1.877934272	2.95E-04	"SMAD4, SMAD2, AXIN2, AXIN1"	212	11	16881	28.95540309	0.13944331	0.004162861	0.425030867
GOTERM_MF_DIRECT	GO:0030983~mismatched DNA binding	4	1.877934272	2.95E-04	"MSH6, MSH2, PMS2, MLH1"	212	11	16881	28.95540309	0.13944331	0.004162861	0.425030867
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	19	8.920187793	3.02E-04	"PRF1, PPP2R1A, TGFBR2, RB1, PTEN, BRCA1, MAPK1, MYD88, CDKN2A, CXCR4, CASP8, BUB1B, TRAF7, FAS, ERCC3, TNFAIP3, AXIN1, AKT2, ERCC2"	212	567	16792	2.654221157	0.492776953	0.008555652	0.524661542
GOTERM_MF_DIRECT	GO:0097110~scaffold protein binding	6	2.816901408	3.22E-04	"MAP2K2, CASP8, MDM2, IKBKB, SRC, PHF6"	212	48	16881	9.953419811	0.151115079	0.004418094	0.463590277
UP_SEQ_FEATURE	region of interest:Hypervariable region	3	1.408450704	3.31E-04	"NRAS, HRAS, KRAS"	213	3	20063	94.19248826	0.278313253	0.02477742	0.520808716
GOTERM_MF_DIRECT	GO:0019838~growth factor binding	5	2.34741784	3.32E-04	"ACVR2A, ERBB3, IL6ST, FLT4, KDR"	212	27	16881	14.74580713	0.155609855	0.004441178	0.478576975
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	7	3.286384977	3.34E-04	"NBN, BLM, BRCA2, PALB2, ERCC4, BRCA1, ATM"	212	74	16792	7.492605813	0.527790969	0.009335322	0.579787242
KEGG_PATHWAY	hsa05160:Hepatitis C	12	5.633802817	3.44E-04	"AKT1, EGFR, MAPK1, PPP2R1A, NRAS, HRAS, KRAS, PIK3CA, IKBKB, PIK3R1, STAT3, AKT2"	167	133	6879	3.716536851	0.066143802	0.001085645	0.429742524
KEGG_PATHWAY	hsa05162:Measles	12	5.633802817	3.44E-04	"AKT1, CCNE1, CDKN1B, MYD88, PIK3CA, FAS, JAK3, TNFAIP3, CDK4, PIK3R1, STAT3, AKT2"	167	133	6879	3.716536851	0.066143802	0.001085645	0.429742524
SMART	SM00487:DEXDc	9	4.225352113	3.50E-04	"ATRX, DDX3X, BLM, DICER1, BRIP1, WRN, ERCC3, CHD4, SMARCA4"	162	109	10057	5.125891947	0.060107017	0.015377849	0.429250168
BIOCARTA	h_g1Pathway:Cell Cycle: G1/S Check Point 	9	4.225352113	3.62E-04	"CCNE1, CDKN2A, CDKN1B, SMAD4, SMAD3, RB1, ATR, CDK4, ATM"	104	30	1625	4.6875	0.069114656	0.010179147	0.451600743
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	11	5.164319249	3.72E-04	"CARD11, FLT3, CASP8, MITF, TNFRSF14, FAS, WRN, CALR, RBM10, BRCA1, ATM"	212	213	16792	4.090530605	0.566866173	0.010276566	0.6463136
GOTERM_BP_DIRECT	GO:0003281~ventricular septum development	5	2.34741784	3.92E-04	"SALL4, MDM2, PRDM1, SUFU, DNM2"	212	28	16792	14.14420485	0.585546799	0.010683922	0.680252176
GOTERM_BP_DIRECT	GO:0032007~negative regulation of TOR signaling	5	2.34741784	3.92E-04	"TMEM127, HIF1A, TSC1, TSC2, FLCN"	212	28	16792	14.14420485	0.585546799	0.010683922	0.680252176
BIOCARTA	h_hcmvPathway:Human Cytomegalovirus and Map Kinase Pathways	7	3.286384977	3.92E-04	"AKT1, MAPK1, MAP2K1, MAP2K2, PIK3CA, RB1, PIK3R1"	104	17	1625	6.433823529	0.074656671	0.009651924	0.489160926
GOTERM_BP_DIRECT	GO:0090399~replicative senescence	4	1.877934272	3.96E-04	"CDKN2A, CHEK2, ATR, ATM"	212	12	16792	26.40251572	0.589448159	0.010668623	0.687531461
GOTERM_BP_DIRECT	GO:0001944~vasculature development	4	1.877934272	3.96E-04	"FBXW7, STK11, FLT4, PIK3CA"	212	12	16792	26.40251572	0.589448159	0.010668623	0.687531461
GOTERM_BP_DIRECT	GO:0001833~inner cell mass cell proliferation	4	1.877934272	3.96E-04	"SBDS, SALL4, BRCA2, PALB2"	212	12	16792	26.40251572	0.589448159	0.010668623	0.687531461
GOTERM_BP_DIRECT	GO:0009650~UV protection	4	1.877934272	3.96E-04	"ERCC5, ERCC3, ERCC4, ERCC2"	212	12	16792	26.40251572	0.589448159	0.010668623	0.687531461
GOTERM_BP_DIRECT	GO:0038095~Fc-epsilon receptor signaling pathway	10	4.694835681	4.24E-04	"MAPK1, NRAS, CARD11, HRAS, KRAS, JUN, RAC1, PIK3CA, IKBKB, PIK3R1"	212	178	16792	4.449862201	0.614980789	0.011298332	0.73693611
KEGG_PATHWAY	hsa04510:Focal adhesion	15	7.042253521	4.26E-04	"EGFR, HRAS, MAP2K1, FLT4, MET, PTEN, SRC, KDR, AKT1, MAPK1, JUN, RAC1, PIK3CA, PIK3R1, AKT2"	167	206	6879	2.99938957	0.081337321	0.001324689	0.532477833
UP_KEYWORDS	Repressor	17	7.981220657	4.43E-04	"DNMT3A, FOXA1, ASXL1, MED12, CNOT3, CTCF, SPEN, RB1, MEN1, MAPK1, MAX, PRDM1, ZFHX3, NCOR1, NCOR2, KDM5C, SMARCA4"	213	592	20581	2.77468754	0.107524309	0.002641992	0.575852409
GOTERM_BP_DIRECT	"GO:0006294~nucleotide-excision repair, preincision complex assembly"	5	2.34741784	4.50E-04	"XPA, ERCC5, XPC, ERCC3, ERCC2"	212	29	16792	13.65647365	0.63642317	0.011832552	0.781005992
GOTERM_MF_DIRECT	GO:0008177~succinate dehydrogenase (ubiquinone) activity	3	1.408450704	4.63E-04	"SDHA, SDHB, SDHD"	212	3	16881	79.62735849	0.209858549	0.00602137	0.665834084
UP_KEYWORDS	Protein phosphatase	8	3.755868545	4.63E-04	"PTPRB, PTPRC, PPP6C, PPM1D, PTPN13, PTPRT, PTEN, PTPN11"	213	133	20581	5.811994776	0.112289228	0.002703369	0.602869854
GOTERM_BP_DIRECT	GO:0090230~regulation of centromere complex assembly	3	1.408450704	4.68E-04	"H3F3A, H3F3B, RB1"	212	3	16792	79.20754717	0.650677007	0.012155268	0.811752446
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	22	10.3286385	4.70E-04	"EGFR, DNMT3A, ERBB3, SMAD4, SMAD3, RB1, CHEK2, WAS, PTEN, STAT3, B2M, AKT1, MAPK1, FBXW7, MYD88, JUN, CASP8, MDM2, FAS, TNFAIP3, RBM10, AXIN1"	212	749	16881	2.338854321	0.212988026	0.005969904	0.677014237
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	8	3.755868545	4.77E-04	"AKT1, EGFR, XPA, HNF1A, IDH1, WRN, ERCC3, ERCC2"	212	110	16792	5.760548885	0.658266041	0.012265795	0.828634282
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	6	2.816901408	4.80E-04	"RNF43, TSC2, SFRP4, MED12, AXIN1, APC"	212	52	16792	9.139332366	0.660677878	0.012206765	0.834077398
GOTERM_CC_DIRECT	GO:0071565~nBAF complex	4	1.877934272	5.07E-04	"SMARCB1, SMARCD1, ARID1B, SMARCA4"	212	14	18224	24.5606469	0.159202369	0.007851031	0.688687815
GOTERM_BP_DIRECT	GO:0060644~mammary gland epithelial cell differentiation	4	1.877934272	5.10E-04	"AKT1, SMO, PTCH1, AKT2"	212	13	16792	24.37155298	0.682315705	0.012801591	0.884701699
GOTERM_BP_DIRECT	GO:0007281~germ cell development	5	2.34741784	5.14E-04	"AKT1, MSH2, PRDM1, MTOR, ACVR1"	212	30	16792	13.20125786	0.685273368	0.012762864	0.891885989
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	10	4.694835681	5.39E-04	"EGFR, MAPK1, HRAS, SMAD3, KIT, PIK3R1, ACVR1, KDR, AKT2, APC"	212	184	16792	4.304757998	0.702889225	0.013248274	0.936114918
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	9	4.225352113	5.42E-04	"CBLB, RAC1, MET, PIK3CA, CDH1, WAS, PIK3R1, SRC, DNM2"	167	78	6879	4.752878858	0.102202671	0.001657255	0.676190502
UP_SEQ_FEATURE	compositionally biased region:Poly-Glu	16	7.511737089	5.48E-04	"MSH6, WRN, ATRX, XPA, ATP2B3, AMER1, XPC, UBR5, BUB1B, ZRSR2, RBM10, MPL, CACNA1D, ZFHX3, CHD4, SMARCA4"	213	531	20063	2.838191737	0.417167605	0.037827101	0.860553133
UP_KEYWORDS	4Fe-4S	5	2.34741784	5.54E-04	"SDHB, MUTYH, POLE, BRIP1, ERCC2"	213	37	20581	13.05735313	0.1326782	0.003158229	0.720053696
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	9	4.225352113	5.60E-04	"NF2, TSC1, FAT1, RAC1, PIK3CA, PTPN13, CDH1, DNM2, APC"	212	160	18224	4.835377358	0.174422232	0.008298929	0.760961962
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	10	4.694835681	5.61E-04	"CDKN1B, ERBB3, JUN, TGFBR2, TNFRSF14, FAS, KIT, FANCA, BRCA1, SRC"	212	185	16792	4.281489036	0.717015886	0.013627645	0.973505833
GOTERM_BP_DIRECT	GO:0010332~response to gamma radiation	5	2.34741784	5.84E-04	"MEN1, PTPRC, FANCD2, BRCA2, CHEK2"	212	31	16792	12.77541083	0.731364461	0.014033923	1.013430123
GOTERM_BP_DIRECT	GO:0048701~embryonic cranial skeleton morphogenesis	5	2.34741784	5.84E-04	"TGFBR2, SMAD3, SMAD2, GNAS, SETD2"	212	31	16792	12.77541083	0.731364461	0.014033923	1.013430123
GOTERM_BP_DIRECT	"GO:0045892~negative regulation of transcription, DNA-templated"	17	7.981220657	5.85E-04	"CEBPA, SMAD4, CTCF, SMAD2, RB1, SPEN, CALR, SRC, BRCA1, MEN1, CDKN1B, CDKN2A, JUN, MDM2, ZFHX3, KDM5C, SMARCA4"	212	499	16792	2.698453511	0.731914944	0.013907187	1.015003652
GOTERM_BP_DIRECT	GO:0060070~canonical Wnt signaling pathway	7	3.286384977	6.19E-04	"SMO, STK11, MED12, SMAD3, PTEN, AXIN1, APC"	212	83	16792	6.680154581	0.751579685	0.014552372	1.073424906
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	14	6.572769953	6.38E-04	"AKT1, RNF43, FBXW7, VHL, SOCS1, MED12, MDM2, FANCF, KEAP1, TRAF7, MDM4, TNFAIP3, BRCA1, FBXO11"	212	359	16792	3.088873706	0.761809248	0.014833503	1.105656937
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	14	6.572769953	6.59E-04	"EGFR, PTPRC, MAP2K1, MAP2K2, CDH1, CALR, DDR2, B2M, MAPK1, KRAS, FAT1, RAC1, RPL5, DNM2"	212	391	18224	3.077932732	0.201872026	0.009351266	0.894607806
GOTERM_BP_DIRECT	GO:0070911~global genome nucleotide-excision repair	5	2.34741784	6.61E-04	"XPA, XPC, ERCC3, ERCC4, ERCC2"	212	32	16792	12.37617925	0.774077235	0.015218699	1.146174103
INTERPRO	IPR016024:Armadillo-type fold	13	6.103286385	6.68E-04	"PPP2R1A, XPO1, SF3B1, TSC1, TSC2, PIK3CA, ATR, TRRAP, MTOR, ARID2, ATM, STAG2, APC"	210	351	18559	3.27319224	0.331680835	0.026508282	0.982851501
KEGG_PATHWAY	hsa04210:Apoptosis	8	3.755868545	6.76E-04	"AKT1, CASP8, PIK3CA, FAS, IKBKB, PIK3R1, ATM, AKT2"	167	62	6879	5.315047325	0.125912906	0.002036942	0.843346833
GOTERM_MF_DIRECT	GO:0004386~helicase activity	7	3.286384977	6.84E-04	"ATRX, DDX3X, BLM, DICER1, WRN, ERCC3, SMARCA4"	212	85	16881	6.55754717	0.293945984	0.008453422	0.982339846
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	8	3.755868545	6.91E-04	"CDKN2A, XPC, BLM, MITF, MDM2, WRN, BRCA1, STAG2"	212	117	16792	5.415900661	0.788730628	0.01573832	1.197532983
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	7	3.286384977	7.03E-04	"DNMT3A, MAPK1, XPA, MDM2, CDH1, FAS, CDK4"	212	85	16792	6.522974473	0.794150736	0.015838991	1.2174307
INTERPRO	"IPR018936:Phosphatidylinositol 3/4-kinase, conserved site"	4	1.877934272	7.07E-04	"PIK3CA, ATR, MTOR, ATM"	210	16	18559	22.09404762	0.347383138	0.026320238	1.04053521
INTERPRO	"IPR003595:Protein-tyrosine phosphatase, catalytic"	6	2.816901408	7.14E-04	"PTPRB, PTPRC, PTPN13, PTPRT, PTEN, PTPN11"	210	63	18559	8.416780045	0.350012974	0.025022949	1.050328308
KEGG_PATHWAY	hsa04630:Jak-STAT signaling pathway	12	5.633802817	7.19E-04	"AKT1, IL6ST, SOCS1, PIK3CA, CSF3R, JAK3, MPL, IL7R, PIK3R1, STAT3, AKT2, PTPN11"	167	145	6879	3.408961388	0.133275642	0.002132563	0.896119024
BIOCARTA	h_at1rPathway:Angiotensin II mediated activation of JNK Pathway via Pyk2 dependent signaling	9	4.225352113	7.31E-04	"EGFR, MAPK1, HRAS, GNAQ, MAP2K1, MAP2K2, JUN, RAC1, SRC"	104	33	1625	4.261363636	0.134798952	0.015959429	0.910900701
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	5	2.34741784	7.45E-04	"TGFBR2, SMAD4, SMAD3, SMAD2, AXIN2"	212	33	16792	12.00114351	0.812933866	0.016623215	1.290650025
UP_KEYWORDS	Cyclin	5	2.34741784	7.48E-04	"CCNE1, CDKN2A, CDKN1B, CDKN2C, CDK4"	213	40	20581	12.07805164	0.174939847	0.004171687	0.971514094
BIOCARTA	h_tgfbPathway:TGF beta signaling pathway	7	3.286384977	7.74E-04	"MAP2K1, TGFBR2, SMAD4, SMAD3, CDH1, SMAD2, APC"	104	19	1625	5.756578947	0.142073096	0.015206828	0.963759207
UP_KEYWORDS	SCID	4	1.877934272	7.84E-04	"PTPRC, JAK3, IKBKB, IL7R"	213	18	20581	21.47209181	0.182638524	0.00428174	1.018634796
GOTERM_BP_DIRECT	GO:0045190~isotype switching	4	1.877934272	7.96E-04	"MSH6, NBN, MSH2, MLH1"	212	15	16792	21.12201258	0.833208252	0.017576465	1.378363502
GOTERM_BP_DIRECT	GO:0000729~DNA double-strand break processing	4	1.877934272	7.96E-04	"NBN, BLM, BRCA1, ATM"	212	15	16792	21.12201258	0.833208252	0.017576465	1.378363502
KEGG_PATHWAY	hsa03420:Nucleotide excision repair	7	3.286384977	8.53E-04	"XPA, ERCC5, XPC, POLE, ERCC3, ERCC4, ERCC2"	167	47	6879	6.134921646	0.156236061	0.002495154	1.063427659
INTERPRO	"IPR000242:Protein-tyrosine phosphatase, receptor/non-receptor type"	5	2.34741784	8.55E-04	"PTPRB, PTPRC, PTPN13, PTPRT, PTPN11"	210	38	18559	11.62844612	0.402816298	0.02823433	1.255598468
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	6	2.816901408	8.62E-04	"EGFR, HRAS, KRAS, FLT3, KIT, SRC"	212	59	16792	8.055004797	0.85624205	0.018836262	1.491880591
GOTERM_BP_DIRECT	GO:0030097~hemopoiesis	6	2.816901408	8.62E-04	"GATA2, FLT3, SH2B3, BRCA2, KIT, FLCN"	212	59	16792	8.055004797	0.85624205	0.018836262	1.491880591
UP_KEYWORDS	SH2 domain	7	3.286384977	8.90E-04	"SOCS1, SH2B3, JAK3, PIK3R1, SRC, STAT3, PTPN11"	213	108	20581	6.262693445	0.204569558	0.004756814	1.155213034
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	9	4.225352113	8.91E-04	"AKT1, MAPK1, PTPRC, MAP2K1, RAC1, PIK3CA, WAS, PIK3R1, AKT2"	167	84	6879	4.413387511	0.162553945	0.00256769	1.11021352
GOTERM_MF_DIRECT	GO:0000403~Y-form DNA binding	3	1.408450704	9.18E-04	"MEN1, MSH2, WRN"	212	4	16881	59.72051887	0.373313017	0.011064714	1.316659698
GOTERM_MF_DIRECT	GO:0032137~guanine/thymine mispair binding	3	1.408450704	9.18E-04	"MSH6, MSH2, MLH1"	212	4	16881	59.72051887	0.373313017	0.011064714	1.316659698
GOTERM_BP_DIRECT	GO:0090170~regulation of Golgi inheritance	3	1.408450704	9.27E-04	"MAPK1, MAP2K1, MAP2K2"	212	4	16792	59.40566038	0.875886373	0.020054031	1.603984802
GOTERM_BP_DIRECT	GO:0045589~regulation of regulatory T cell differentiation	3	1.408450704	9.27E-04	"DROSHA, FANCD2, FANCA"	212	4	16792	59.40566038	0.875886373	0.020054031	1.603984802
